review;score
Sulukları çok beğendim fakat büyük suluğun pipeti kırılmıştı bu yüzden puan kırdım Onun dışında stickerları 3D yapıştırmaları renkleri büyüklükleri her şey çok güzeldi teşekkürler;1
Keanu Reeves ve Carrie-Anne Mossun kimyaları filmdeki romantik ilişkiyi inandırıcı kılmıyor.;0
Romada Papalık Seçimini izlemek tarihin en önemli anlarından birine tanıklık etmekti! 🇻🇦⛪ #PapalıkSeçimi #RomaSerüveni;2
Rossmann'dan Domol fırın temizleyici aldım böyle ağır bir koku olamaz.;0
Bir daha asla almayacağım.;0
Görsel efektler ve dünya yapısı etkileyici ancak bazıları için hikaye sıradan olabilir.;1
Arkadaşlar, Alija Izetbegović'in savaş sırasında gösterdiği liderlik ve vatanseverlik gerçekten başka bir seviyede. Bosna halkının cesur lideri!;2
Yorumlarda yazılanlar doğru. Kargo özensizmiş diyen çok kişi olmasına rağmen satıcı bunu dikkate almamış. Kargom kırılmadan geldi Allah aşkına. Bu şekilde sağlam gelmesinin başka açıklaması yok.;0
Pensoy Bahçe Pavyonu / Utarit İzgi, Ali Muslubaş, Mustafa Demirkan / 1975 Usta mimarların Yeniköy'deki büyük ve ağaçlıklı bir arsa içerisinde iki eski konutun yenileme çalışmalarında, bahçe düzenlemeleriyle beraber tasarladıkları şeffaf minik pavyon dikkat çekicidir. https://t.co/2mO8NPAgXe;1
"RT @woowhaber: ◾Fatih Altaylı: ""Fahrettin Koca Tablodan hepimiz sorumluyuz diyor. Hayır, ben vaka artışından sorumlu değilim.10 binlerce insanı salona toplayarak lebalep mutluluk saçan ben değilim.Binlerce kişilik cenaze törenine katılan da başka bir cenazede saklanmaya çalışan da ben değilim"" https://t.co/MrHEvBcdsP";0
Bu politika belgesi, belirsizliği ortadan kaldırmak yerine arttırarak, uygulanabilirlik konusunda büyük zorluklar yaratıyor.;0
Yani o restoranın yemeği ne bileyim, insanı sinir ediyor resmen!;0
Hoş Geldin Şampiyon… 22 Yaş Avrupa Boks #Şampiyon umuz Gamze Soğuksu'yu Ordu Giresun Havalimanında coşkuyla karşılandı.;2
Odamızın konforundan gerçekten memnunuz. Konaklamamız boyunca personelin yakın ilgisi ve yardımı etkileyiciydi.;2
Aydınlatma Vitrini, 19. yüzyılın teknoloji ve sanat harikası dev boyutlu kristal avizelerinden küçük el şamdanlarına kadar geniş bir aydınlatma araçlarını içermektedir.;1
Asgari ücret kadar maaş alan üniversite mezunu memurlardır @drfahrettinkoca #TürkiyedeSağlıkçıOlmak;0
Mustafa Kemal Atatürkün teşvikiyle Eti Müzesi kurma fikri doğrultusunda ülkenin dört bir yanından Hitit eserleri toplanmıştır.;1
Bilgi teknolojisinin bazı zayıf yönleri olmasına rağmen bilgi teknolojisinin başarılı sayılabilecek bir anime olduğunu düşünüyorum.;1
Matrix, diğer bilimkurgu filmlerinden çok da farklı değil, hatta son derece sıradan, özgün olmayan bir yapım olarak bile görülebilir.;0
Bu puandan çok daha fazlasını hakeden ve mutlaka arşivinize koyacağınız bir film. İzleyin pişman olmayacaksınız.;0
Sultan Abdülaziz tarafından 1860'lı yıllarda yaptırılmış olan Maslak Kasırları, 1868 yılında Padişah tarafından yeğeni Şehzade Abdülhamid Efendi'ye tahsis edilmiştir.;1
@ilhantasci Evet, güzel bir senaryo ve gerçekten Haluk Bilginer'in oyunculuğu çok etkileyici.;2
Güzel paketleme ama biraz küçük;1
Oradaki takdir hakkında söylenecek hiçbir şey yok sadece her seferinde 1 saatte 5 dakikalık mesafeyi katetme beklentisi var. Gecikme hariç çok iyi.;2
Film duygusal bir bağ kurmayı teşvik ediyor.;2
Fethiye hayran kalayım mı şekerim sana https://t.co/H1woGVQhZY;2
Kokusu güzel, saçlarımı sertleştirdiğini düşünüyorum, şampuanın henüz bir etkisini görmedim ama ısı kullanmaya devam ettiğimden olabilir.;1
"""Hepsi bu fiyata. Lensler ayrı ayrı geliyor ve siz kendiniz takıyorsunuz. Bilgi teknolojisi biraz zor sadece kurulumunu yaptıktan sonra harika görünüyorlar.""";1
RT @Diena65132233: @drfahrettinkoca Bu kadar vakadan sonra yarın sınav var. Milli Eğitim Bakanım (Ziya Selçuk) lütfen bugün saat 00.00'a kadar sizden bir açıklama bekliyoruz. Bize bir açıklamayı çok görmeyin bizde insanız. #HelpMeUrgently;1
@resim34 @meral_aksener Sabahtan akşama akşamdan sabaha da nöbet tutsanız sandıkların üzerinede yatsanız sonuç aynı olacak! Recep Tayyip Erdoğan tek başına Cumhur İttifakı ile ipi göğüsleyecek ve fetö sü pkk sı bilimum tüm Türkiye düşmanlarını ağlatacak...;2
Etkinliğimizin tadını çıkarmamızı sağlayan faktörlerden biri de catering hizmetiydi. Menüdeki çeşitlilik ve lezzetler harikaydı.;2
Bal doğal bir tatlandırıcıdır.;1
Tereyağı, yemek pişirmede ve lezzetlendirmede kullanılan geleneksel bir malzemedir.;1
Bu moda tasarımı estetik açıdan çekici değil stil eksik.;0
@yesibegi @arcelik Teşekkür ederim ????;2
Yerli bitkiler belirli bir coğrafyada faaliyet gösteren ve sadece orada yetişen bitkilerdir.;1
Vatan uğruna serden gecen yiğitlere kadro haktır #UzmanÇavuş;1
Hastaneler kapasitelerini aştı sağlık sistemi çöktü gitti.;0
Ürün kalitesi güzel ama Laptop haricinde birşey sığmaz maalesef.;1
Dökülme olmadan güzel paketleme;2
İlk izlediğimde bir sağdan bir soldan tokat yemiş gibi oldum. Bu kadar etkilendiğim film çok azdır.;2
Tarihi olayların nedenleri ve sonuçları yeterince açıklanmıyor.;0
duruşunu sevdiğim bir tarihçi ilber ortaylı;2
Sabah sabah sesli güldüm... Ahmet Hakan'dan da bu yönde bir yorum bekliyorum... ?????? https://t.co/YLmyaTJaib;0
Yani, Kenan Sofuoğlu sadece bir sporcu değil, gerçek bir kahraman! Dünya sahnesinde Türk bayrağını dalgalandıran adamlardan biri işte!;2
Mobilyalar, saray yaşamının günümüze ulaşan anıları arasında bulunan mobilyaların çeşitliliğini ve zenginliğini göstermektedir.;1
@Baykar_Savunma @Selcuk enişte bu adamları değerlendir https://t.co/jHtsJySKsB;1
Yaratıcı bir kavram ve duygusal derinlik sağlıyor ancak bazıları için sadece kafa karıştırıcı olabilir.;1
Aras kargo sen kargo firmalarının yüz karasısın;0
Güne türk kahvesi ile başlamak mükemmell;2
"""Bir aydır kullanıyorum ve zaman geçtikçe daha iyiye gittiğini söyleyebilirim. Sonuçta bu profesyonel bir geri dönüş kurutucusu değil sadece şekil veriyor bilgi teknolojisi fena değil.""";1
Sanatın toplumun gerçek sorunlarına kayıtsız kalması, önemli meselelerin göz ardı edilmesine neden oluyor.;0
Uzun vadeli bir hapis cezası için fazla bol olduğu için 1 beden büyük aldım. Almak isteyenlerin kendi bedenlerini rüşvetle almalarını tavsiye ederim. Ayrıca fermuarı yaka kısmından dolayı tam kapanmıyor.;1
Sevgiyle her zorluğun üstesinden gelebileceğimizi anlatan bir film.;1
Annemle gönül dağı izlemek > bütün aktiviteler;2
RT @dochekimoglu: türk hava yolları reklamında messi ile top sektiren ateş hekimoğlu izlemek isteyenleri bekleriz Hekimoğlu KanalDde #Hekimoğlu;1
IMM uygulamasından ücretsiz tiyatro bileti aldım ancak navigasyon hatası nedeniyle oyunu kaçırdım. Bu şikayetimi nasıl çözeceklerini bekliyorum.;0
Yoğurda su karıştırınca ayran oluyormuş..Aleyna Tilki tweetini 10 bin gerizekalı z kuşağı beğenmiş..birde bunlara Ümit bağlayan aptallar var işte #Zkusagisiziaffetmeyecek;0
"""Oyuncular mekanlar ve çekimler muhteşem ama bir şeyler eksik ve sonu xx dakikadan sonra tahmin edilebiliyor. Bilmiyorum sadece bu yapımcılarla çok daha iyi ve farklı bir film olabilirdi.""";1
Sporcuların fiziksel ve psikolojik sağlıkları için yeterli destek sağlanmıyor.;0
İtalyanın Toskana bölgesinde bağlarda şarap tadımı yapmak lezzetin ve manzaranın tadını çıkarmaktı! 🍇🍷 #Toskana #ŞarapTadımı;2
Müşteri hizmetleri ekibi sorularıma her zaman hızlı ve dostça yanıt veriyor.;2
Oyuncular adına bir kere bile izlenemez;0
Kasır Sultan II. Abdülhamid döneminde zengin bir şekilde döşenmiştir.;1
Ürün güzel ve kullanışlı ancak rüzgarda sallanmasını engelleyecek bir şey yapılsa iyi olurdu.;1
Eğer iddialar doğru ise Fatih Terim,dolandırıcıya kaptırdığı parasını kurtarmak için Emre Belözoğlu,Arda Turan,Muslera'yı Seçil Erzan'a yönlendirip onlardan gelen para ile kendi zararını kurtarıp,evladım dediği oyuncularını uyarmamışsa bu son yüzyılın İHANETİDİR Net!!!!;0
"""Patlayıcı yarım saat dayanıyor ve terminali uzun sürmüyor. Bu ne tür bir pil?""";0
Bu depremin habercisi olabilir ama bilişim teknolojisinin kuzey kolu veya İstanbul ile ilgisi yok.;1
Başarı için çalışmak, en değerli yatırımdır. Siz de başarabilirsiniz!;2
Dana, boğa, öküz, manda ve inek gibi hayvanların dahil olduğu bu sınıfta, bu hayvanların sütünden etine kadar yararlanılırken teknolojinin gelişmesi ile işgücünde kullanılan at, eşek gibi hayvanların değeri giderek azalmaktadır.;1
Çevrimiçi derslerin etkinliği sınırlandığında öğrenciler yeterince öğrenmemektedir.;0
Bu spor dalında genç yeteneklerin şansı yok, büyükler her zaman önde.;0
Ürünü ikinci kez kullanınca sıkma kısmı sıkmıyor, cırt cırt takılıyor, sıkma kısmına girmiyor, anlatıldığı gibi değil, cırt cırt kısmı çok ucuz, kesinlikle parasını hak etmiyor, sıkmazsanız işe yaramıyor, ilk kullanımda çöp oldu;0
"Yaşasın evdeyim:)) en sevdiğim aktiviteyi icra ediyorum;))) balkonda Türk kahvesi keyfi✌🏻nasılda lezzetli ve köpüklü:))";2
"Rampanın duvarlarında Troyanın farklı katmanları; mezar taşları büyük boy heykeller sahne canlandırmaları ve büyük boy fotoğraflarla anlatılmaktadır.";1
"""Carrie - Anne Mossun Trio olarak aksiyona geçişi kadınsı bir aksiyon kahramanının güçlü bir örneğiydi.""";2
ustanın en iyilerinden biriydi bence.;2
Oğlum İçin aldım memnun;2
Vestel mi sakınha elinize almayın evinize sokmayın Arızalı TV 📺 min tamirini yapmıyor parça yok diyor. @vestel @VestelDestek @zorluholdingtr #vestelürünlerinehayır #vestelehayır #herkesbilsinisteriz #HafifeAlma #İsinRengiBelliOlacak #mağdur;0
"""müdür. . harika. . çift boyalı. . bunu tekrar uyguluyorsun sevgili tiyatro yönetmeni St. peter. . bilişim teknolojisinin 3 boyutlu olması bile kolay. . katkıda bulunanlara teşekkürler..""";2
Aksiyon sahneleri dinamik kamera hareketleri ve hızlı kesmelerle nefes kesiciydi.;2
Muhteşem bir kokusu var çiçek gibi dinlendiren bı koku asla rahatsız etmeyen normalde yumoş lilyum kullanırım ama bundan sonraki bı süre tercihim bu koku;2
"""1 Bilişim teknolojisi iyi bir marka olduğu için aldım ve ihtiyacım olursa diye 5. kez kullanıyorum. Maalesef sürekli sızdırıyor. Ne yaparsam yapayım geçmiyor. Bilişim teknolojisinin sızdırdığını söyleyen yorumlar duydum ama maalesef bilişim teknolojisini görmeden emin olamazsınız. Çok can sıkıcı bir nokta! !!""";0
Eğitimcilerin öğrencilerin ilgi alanlarına yeterince değinemediği görülüyor.;0
Kavşaklarda öncelik kurallarının belirsiz olması kazalara davetiye çıkarıyor.;0
Personel güler yüzlü ve yardımseverdi, ancak odalar biraz daha büyük olabilirdi.;1
Tanrı ne demiş? Biz Kitap'ta hiçbir şeyi eksik bırakmadık. (Enam Suresi 38.Ayet) E bu Tanrı niçin kandillerden bahsetmemiş? Unutmuş mu? Kandiller para tuzağıdır. Noel gibi, sevgililer günü gibi... Ah süslüman, pardon, müslüman sen ne vakit adam olacaksın?;0
24 saatte teslim edileceği söylenen kargoyu 4 gündür bekliyorum. Her gün teslimat tarihi ertesi güne erteleniyor. Böyle saçma bir kurye hizmeti olamaz.;0
@pusholder kemal kılıçdaroğlu chp başkanlığından derhal istifa etmeli!;0
Film başlangıçta bir mesaj verme kaygısı taşıdığı ve rengini belli etmek istemediği için ilk sahneler biraz zorlamaydı. İnsanları kendine bağlayan gizemle ilgiliydi gerçek dünyanın açığa çıkması tüm karizmayı çekiyordu ve sonunda ajanların sırlarını ortalıkta dolaştıran Neonun yükselişi.;1
Bu plastik film ülkemize gelen filmlerde sadece oyuncuların ve yönetmenlerin isimlerinin marka olup olmadığının kontrol edildiğini oysa bu filmin ve bunun gibi birçok kaliteli filmin göz ardı edildiğini gösteriyor. İyot umarım bundan sonra daha dikkatli oluruz.;0
Kamuoyu yoklamaları seçimlerin sonuçlarını tahmin etmeye yardımcı olabilir.;1
İnsan ırkının sınırlı zekası 3-4 boyutu anlayıp bunu bir filme koyacak kadar geniş fikirli değildir ve bilgi teknolojisinden de zaten vazgeçilemez. Filmdeki zaman kavramı mantıklıdır ancak diğer her şey kendi içinde çelişmektedir.;0
"Karakarga dergisinde Türkan Şoray roportaji için Murat Menteş in hazırladığı sorulardan biri de "" Zeka nedir?"" dir. Türkan Şoray bu soruya; "" Zeka insanın bir sorunu çözme eğilimidir "" cevabını asla unutmam. Negatiflerin neden negatif olduğunu da anlamış oldum ??";1
Will Smith'in performansı etkileyiciydi ama film bazı klişelere de sapıyor.;1
Evimize renk kattı bilişim teknolojilerini teşvik ediyorum;2
Bence film gayet eglenceli kafa dağıtmak için gidilebilir. Sonu da başı kadar eglenceli. Gidecek olan arkadaşlara tavsiye ederim.;2
Oyuncuların maaşları fahiş, bu kadar parayı hak ediyorlar mı gerçekten?;0
Beyaz show a gelmiş yabancılar gibi hissedilen bir akşam;1
Yaya geçitlerinde araçların yol vermemesi hayati tehlike oluşturuyor.;0
İzlemediyseniz izlememenizi tavsiye ederim.;0
Cildim oldukça hassas olduğu için doğal ve hassas ürünler tercihim. Bu ürün tam da istediğim gibi çıktı cildimi rahatlattı ve aydınlık bir görünüm kazandırdı.;2
"""Es - spor kitapçının güçlü kol sağlığını olumsuz etkiliyor. #SağlıkÖnce""";0
Önünde bir sorun var bir de Bağcıkları biraz daha uzun olabilir;1
Cumhurbaşkanı Erdoğan ikinci 'one minute' konuşmasını yapıyor;2
gayet güzel miyozakinin hangi çizgi filmi güzel değil ki zaten;2
Öğrencimiz dışarıdaki adamdan dışarı çıkamıyor çünkü sürekli bilgisayarın başındalar. #DışarıdaOyun;0
Domates, soğan, maydanoz yerseniz onu ayıklarsanız tantuni bulabilirsiniz.;0
RT @yenisafak: Avrupa Hava Seyrüsefer Emniyeti Teşkilatı'nın raporuna göre, Türk Hava Yolları 15-21 Mart tarihleri arasında günlük ortalama 670 uçuşla yine Avrupa'nın zirvesinde yer aldı. THY'yi günlük ortalama 362 uçuşla Air France takip etti.;2
Perge Antik Kenti'nden çıkarılan heykellerin sergilendiği Antalya Müzesi, Alt Paleolitik Çağ'dan Roma Dönemi'ne kadar uzanan bir dönemi kapsar.;1
RT @alpininmekan: Exxen tutmaz Acun abi gel vazgeç bu sevdadan Whatsapp satın al .. #WatsAPPsiliyoruz https://t.co/qxkeNLnYVp;0
RT @AHMETDUMANN: Edinilen bilgiye göre Çin'den milyonlarca doz aşının Türk Hava Yolları uçağına yüklendiği belirtildi. İlk etapta 10 milyon doz Sinovac aşısının bu akşam uçaklara yüklendiği belirtilirken bu aşıların toplamda 13.5 milyon doz olacağı belirtildi. https://t.co/nPOEFAO0xp;1
Aşılanan kişilerde geçici bağışıklık oluşması salgının tamamen bittiği anlamına gelmiyor.;0
Kütüphanelerdeki teknolojik altyapı yetersizdir ve dijital kaynaklara erişim sınırlıdır.;0
#ustaöğretici ve ücretli öğretmenden başka ülkemizde yok sayılan başka ücretli çalışan yok . Oysa işimiz eğitim,biz sadece işimizi yapmak istiyoruz. #Ustaöğreticiyekimlik Devletinden güvence bekliyor.@Yusuf__Tekin;0
"""Ürünün yarısı sızdırmış olarak geldi iade edemiyorum bilgi teknolojisi Kampanyaya dahil diğer ürünleri avantajlı bir şekilde iade edebilirsiniz unutmayın ki birilerinin hakkını ihlal etmiyorsunuz!""";0
Catering ekibi etkinlik boyunca profesyoneldi. Yemeklerin sunumu ve lezzeti takdire şayandı.;2
Hiç dizi izlemem ama kırmızı oda güzel bir şeye benziyor en azından işlediği şeyler daha izlenebilir şeyler https://t.co/TmC8Y5rAD3;2
İzlenmeyecek bir film değil ama ortalama değerlerin de üstüne çıkmıyor.;1
Sınıfta temel etkileşim ve tartışmalar olmadan öğrenciler konuları kolayca kavrayamazlar.;0
Altıncı His, sürpriz finaliyle dikkat çekiyor. Ancak temposu bazılarına yavaş gelebilir.;1
"""Geçerli olabilir o açıdan bir UHF filtre ameliyathanesi olup olmadığını bilmiyorum dünya sağlık örgütünün istediği yüksek kalibreli bilgi teknolojisi satın alınmamalı.""";1
RT @alikiris70: WhatsApp kişisel bilgileri gasp edince herkesten ses yükseldi Aylardır HES adı altında özgürlüğümüz kısıtlanıyor ses duyamıyorum #heskoduiptaledilsin;0
Süleyman Soylu olsaydı Amerika'daki olaylar şimdiye çoktan bitmişti. Di mi 😁;0
Seyahat ettiğim araçtaki görevli ev sahibi kaba ve öfkeli bir şekilde konuşuyor. Bilişim teknolojisi hayatımda yaşadığım en kötü yolculuk olabilir.;0
Antrakta kadar mükemmel bir film. Aradan sonraki kısım bol aksiyon ve klasik sahneler hatta klişeler bile var. Ancak filmin ilk yarısındaki senaryo, anlatılmak istenen hikaye ve yaşananlar bence bütün filmlerin ötesinde;2
Babettes Feasti izledikten sonra yemek sanatının gücüne bir kez daha hayran kaldım. Yemek bir sanattır! 🎨🍽️ #BabettesFeast #LezzetSanatı;2
Bu sporcu sürekli skandallara karışıyor, hala takımda mı?;0
Noodle çorbası Asya mutfağından gelen bir çeşittir.;1
E-sporun öğrencilerin ders başarılarını düşürdüğünü gözlemliyoruz. #AkademikBaşarı;0
Bende hıc sevmiyorum bu kahveyi ıyı kı sevmıyormusum😬 #Mehmetefendiboykot;0
sisteme dair fazla bir şey anlatmayan bir film tekniği tercih edilmiş.;1
Bir suikast anının redaksiyon sinematografi ve kamera açılarıyla nefes kesici bir şekilde yakalanması. Olayın öneminin farklı vatandaşların anlatımıyla gösterilmesi de çok iyi olurdu. Ancak film bundan sonra biraz sıkıcı hale geliyor.;1
Tarihi ders kitapları sıkıcı ve ilgisiz öğrencileri etkilemiyor.;0
"""Çorbalar sağlıklıydı ama Sir Tim pirinç pudingini beğenmedim.""";1
