review;score
bos bir film, izleseniz de olur izlemeseniz de. aldigi puan çok fazla. vakit geçirmek için biraz da eglencelik siradan bir film. kafami yormayayim vakit geçsin diyorsaniz izleyin..;Negative
jason stathom dan transporter 1 den sonra çektigi en saçmma kötü hatta vasat sayilacak bi film... aldii puaninda gerçekten layik olmayan bi film bu film için 8,2 çok fazla en fazlasindan 6 olmasi lazimdi ...:@sirf bu yüzden...;Negative
bence cok vasat bir filmdi action severlerin bile cok buyuk yanlislar bulabilecegi bir film.filmde 10larca hata var bu hatalar gözüme her battiginda filmden 1 adim daha sogudum. .;Negative
bu filmi çok tutmadim fakat jack black kadar güldügüm bir adam daha yok bu siralar.en dandik filminde bile mutlaka gülmekten yaran bir sahnesi var.mesela bu filmde hatuna elbiselerini gösterirken girdigi tripler bitirdi beni....;Negative
komedi filmi sandim gülerim dedim ama çok gereksiz sikici bi film çikti karsima jack black’in güzel filmleride var ama bu onlardan biri degil.;Negative
hayal kirikligi, daha fazlasini bekliyordum, aceleye gelmis gibi bir hali var filmin..;Negative
ego tatmini! sadizme selam çakmis o kadar.. .;Negative
resmen erotik film arkamdan pc de izledim annem babam gelcek diye korktum berbat film.;Negative
korku filmleri içerisinde oteli basarili bulmadim.iskence sahneleri orta derecede, onun disinda vasat bir film oldugunu düsünüyorum. bence .;Negative
film hiç iyi degil bosa vakit kaybi ayrica filmde igrenç sahneler var..;Negative
film olarak objektif bakarsam kesinlikle iyi bi film.fakat konu olarak vahset kan iskence den hoslanan ve bunu izlemekten zevk alanlara kesinlikle tavsie ediorum ama öbür yandan benm gibi sevmeyen ve hoslanmayanlara bosa zaman harcamain diorum.tek beendiim yönü çekimleriydi o kadar...;Negative
dünya üzerine gelmis en gereksiz flim 1 grup azgin genç ve onlari dograyan adam il 40 dksi zaten abartiili.;Negative
iyy.. gerçekten dogru ise bu yapilmis olanlar yaziklar olsun.. insanligimdan utandim yaa.. ayni sekilde bu filmi ben çeksem utanirdim yine herhalde...;Negative
berbat bir film tarantino neden bu filmi bu kadar desteklemis anlayamadm.;Negative
sanat için sanat derler ya, bu da vahset için vahset iste. berbat bir film. yine de benim gibi sadist ruhluysaniz izleyin. fakat sakin bunu testereyle kiyaslamayin, testere külttür bununla alakasi yoktur. bu gereksiz bir filmdir .;Negative
bence filmde çok gereksiz açik sahneler var.ayrica testere ile kiyaslanacak kadar basarili degil. evet fazla kan oldugu dogru ancak bir gerilim filmi kanli oldugu kadar zekice olmali.yani beni etkilemedi.izledikten sonra hayal kirikligi yasadim.zaman kaybi.;Negative
film resmen erotik.kokrku unsura sadece son 15 dakika var o da korku degil tam anlamiyla vahset. bence zamaniniza yazik çok kötü bir film..;Negative
"küçük bir çocugun en izlememesi gereken film uyusturucu&amp;cinsellik&amp;siddet....";Negative
berbat,igrenç,...bütün kötü sifatlar bu film için söylenebilir..filmin türü belli degil...ilk cd erotik tam 16 yas alti ergenlik çagina girmis erkek çocuklar için sankii american pie tarzi,2. cd ise wolf creek gibi wahsettttt ...izlemeyinnn..ne geregi var ..mide bulandirici...;Negative
kesinliklee sacma bir porno filmi!!basroldeki cocuk berbatt oynuyo... testere de hic olmazsa bir msj vardi fakat bunda para icin yapilan iskenceler var o kadar.;Negative
tek kelimeyle mide bulandirici bir film..;Negative
bu filmmi buyuk zevkduyurak izleyecegimi sanmistim ama sonra bosa vakit kaybi yasadimi anladim hiç olmamis bir kaç sadist sahne disinda bol kufurlu konusu havaa kalan bir film olmamis zzzz.;Negative
böylesine berbat ötesi film nasil olur da 7 puan toplar ben gerilim,vahset hastasi biriyim ama otel acayip baydi 2. de 1 kadar berbat.konusunda mantiksizlik hatsafhada.organ mafyalari bile böyle yöntemler yapmiyordur..;Negative
film seks ve siddet temasini sonuna kadar sömürüp bir seyler yapmak istiyor.bunun sonucunda da izleyicisine deger vermeyen,oldukça ciddiyetsiz bir is çikiyor karsimiza.bu tür filmlere prim vermis olmamak için,para verip izlememek gerekiyor aslinda. .;Negative
filmin ilk yarim saati,korku degil erotizim içeriyordu.hatta yanlis filmimi aldim dedimdaha sonra ise korktugum basima geldi,resmen midemiz bulandi,kan ve kusmuktan baska bisey yoktu....;Negative
psikolojim bozuldu, sinirden agladim...ama testere yle kiyaslamak gerekirse(nedense öle bi gereksinim duyarim hepdaha ii olduunu söyleyebilirim kanimca...;Negative
mide bulandirici bir film çok asiri derecede gereksiz siddet var gerçekten midem kalktitavsiye etmem açikçasi izlemeyin bosverin.... .;Negative
filmde beni sasirtan hçbir sey olmadigi gibi son derece giseye yönelik çekilmis olmasi da sinirimi bozdu. filme dair olumlu tek bir izlenimim bile yok.filmin iki yarisi da ayri temler isleyerek resmen her kesime hitabedelim amaci güdülmüs.amaçsiz konuyu desteklemeyen sahneler vardi.begenmedim..;Negative
filmin iyi yanlarida vardi ama ben hiç begenmedim.filme nerdeyse porno dicem ya bu ne böyle!!.;Negative
hayatimda izledigim en sapikça filmlerden biri neredeyse filmin ilk 45-50 dakikasini izlemedim hep çevirdim igrenç bir sey yaa.... :s . ama son 20 dakikasai fena degildi hel o japon mu çinli mi ne bi kizin olayi çok feciidi. güzel sahneler vardi ama biraz da saçmaydi.....;Negative
saglam bi senaryosu olmayan insanliktan çikmis vahsice islenen cinayetler bulunan sex ve katliamin iç içe bulundugu bir film..;Negative
çok kötüydü bence.adamin biri oturup sunu nasil öldürsem diye düsünmüs sonra da düsündüklerini film yapmis gibiydi.. . bu film tarantino ya küsme sebebimdir..;Negative
tarantino nun ismini afiste gördügümüzde ask ve kaplan a gitmek yerine otel i seçtik.keske girmez olaydik otele asiri derecede uzun tutulan erotik sahneler,fazla detaya inilmis görüntüler mide bulandiriyor.tarantino'nun tarzi bir film bekliyordum ama.sonradan ögrendim ki sadece reklam için var....;Negative
'kan' 'et(!)' 'iskence' üçlüsünü bir arada göreceginiz ve tüm film boyunca evet,simdi bu adamlari bunu neden yaptiklariyla ilgili bir seyler görecegiz seklinde izleyebileceginiz ama filmin sonunda dahi o garip çig et yiyen adamin bile ne sifatinin oldugunu ögrenemeyeceginiz birt film...;Negative
korkuyla igrençlik arasinda fark vardir. kan,organ bunlar korkutmadi beni sadece midemi bulandirdi ayrica gereksiz cinsellik vardi amerikan pastasinda bile bu kadar seks sahnesi yok bence gayet kötü bi filmdi tavsiye etmem.;Negative
siddet dolu içeriginden baska birsey konusulmayacak bir film yapilmis ki sonunda migde bulandirici hale geliyor.dehset sahneleri hakkinda konusulmasi için zorlanmis bir film bence....;Negative
film baslangiçtan itibaren çok vasat gidiyor tam toparlandim derken film bitti zaten dolayisiyla filmi hiç begenmedim.;Negative
gereksiz bir film. izledigim için seviniyorum ama böyle gereksiz saçma filmleri izleyerek, kaliteli yapimlarin degerini anliyorum..;Negative
güzel bir film. elbette 1860'ta yasiyor ve ilk defa bir film izliyor olsaydim..;Negative
gerçekten çok degisik bir senaryo. degisik bir film. idare eder... testere’den daha güzel....;Negative
asiri siddet ve cinsellik tavsiye etmiyorum.;Negative
saw özentisi gördüm seni ama basarisiz.;Negative
izlenmese de olur. bosu bosuna siddet yaratilmis. belirli bir mantigi yok amerikan pastasinin biraz siddetli versiyonu.;Negative
tamamiyle vakit kaybi, vasat bir film... sirf igrençlik olsun diye gereksiz yere kanli sahneleri gözümüzüe gözümüze sokan hiçbir amaci olmayan basit bir film... testere özentiligi hat safada. ama en azindan testere de bir mantik vardi. dedigim gibi vak,t kaybindan ibaret....;Negative
cok klasik bir film, para ya ve vaktinize yazik....;Negative
sabredilirse son 10dk çok güzel.. ancak ben bile zor sabrettim... . f.f.coppola hayraniyim ama film gerçekten çok yavas ilerliyor ve çok uzun..;Negative
o kadar sikici ki anlatamam, hatta yarisinda dayanamayip kapattim .;Negative
gerçekten çok ama çok sikici bir film 60. dakikaya kadar zoraki belki biseyler olur diye dayandim ama ben hiç bir sey bulamadim filmde...;Negative
film saçmaliklarla dolu bir aile filmi. oyunculuklar da iyi degil. zaman kaybi oldugunu düsünüyorum. .;Negative
ben de hic gulmedim! filmin ilk 5 dakikasindan sonra butun olacaklari tahmin edebilirsiniz, tamamiyla klise..;Negative
çok saçma ve gereksiz bir film. kurgu sifir, izlemeyin zaman kaybi. dünyayi kurtaran adam filmi bundan daha mantikliydi..;Negative
karanlik filmleri sevmeyenler bu filmden hoslanmaz. film gereksiz kasvet veriyoo.. ama konunun baglanma sekli çok güzel =).;Negative
ben yanlis filmi izledim sanirim.filmi ince detaylarina göre degerlendiremem ama genelinde vasatti.iki sihirbazin kan davasi iste.sadece final bölümü güzeldi.vay be dedirtti.ancak finale gelene kadar ofladim durdum..;Negative
bu filmin neresi güzel onu anlmadim ben filmin sonu gayet açikti. verilen ipuçlari gayet açikti sonu belli olan bi filmdi açikçasi ben hiç begenmedim bi süprizle kasilassaydik belki kurtarirdi;Negative
sasirtici olan insanlarin bu filmi begenmesi.ilizyonist cok daha güzel bos vaktiniz varsa izleyin gerçi biraz uzun....;Negative
film bir bilim kurgu filmidir.. . bu baglamda sihir olayina inanmayin.. . bir yere kadar çok güzel gidiyor ama sonunda resmen saçmalamis..;Negative
...zaman kaybi...;Negative
gerçekten iyi bir film yeni dvd si çikmis aldim izlenmeye deger bir kalitesi var çok güzel.;Negative
bence hiçte abartildigi kadar degil.filmin sonu sirf ilginç bitsin diye 5 dk da düsünüp yazilmis gibi sanki yok benden 2 tanetdi yok o kardesimdi ben degenmesim sahsen...;Negative
hersey önceden bu kadar mi belli olur bir filmde...bence çok basit bir sonla baglanmis ...sikicilgini bir kenera atiyorum sonu beni tatmin etmedi....benim için vakit kaybi oldu.......;Negative
siradan saçma sapan bir masal.baslarda biraz karisik geliyor sonunu anlamaliyim diye endise etmeyin son derece basit bir film.çizgi film izleyin daha sasirtici son bulursunuz..;Negative
son zamanlarin vakit kaybi niteliginde degerlendirilecek filmi.nolan yine ayni seyi yapmis.bize hiç bir sey vermeden aklimizi karistirmaya devam etmis.filmin puanlamasini yapamadim.çünkü ne oldugunu cözümleyemedim..;Negative
esaretin bedeli, dövüs klubü gibi bir final beklemeyin zaten akilli biri filmin 1. saatini sonunda tahmin eder. niye millet bu kadar abartmis anlamiyorum.;Negative
buraya bu filmle ilgili yorum yapan tüm arkadaslara sesleniyorum, yani ben çok iyi yorumlar aldigi için bu filme gittim ama hayal kirikligiyla döndüm.film çok karmasik, yorucu, mantiksiz bir senaryoya sahip.nasil çok begenildi anlamiyorum?.;Negative
son derece akillica yazilmis bir seneryo.film son anina kadar merak uyandirirken sizi hiç biryere birakmamak üzere sariyor.son zamanlarda etkileyici bir film izlemediyseniz durmayin çünkü izlemeye deger bir filminiz var artik...(zihninizi toplayin ve ayrintilari kaçirmayin, son ana kadar).;Negative
her filmi begenen ben ilk defa bu tip bir filmi begenmedim.canim sikildi izlerken,oyuncular güzel,senaryo degisik ama beni sarmadi..tatil veya müzede bir gece gibi daha iyi yapimlar var vizyonda onlari tavsiye ederim.2006 yi böyle kötü bi filmle bitirdim iste;Negative
benim anlamadigim sey, tamam filmi begenebilirsin çok da güzel diyebilirsin ama yapmayin allah askiniza film bahsedildigi kadariyla muhtesem ve hele de bir basyapit kesinlikle degil.basyapit izemek istyenler mart ayini beklesin..300 spartali.;Negative
efsanevi müziklerin yaninda film sönük kalmis ..;Negative
(inarratu’nun babil’ini amores perros’unu) ve bu filmi izledim. bu üc film de birbirine benziyor ama 3ünde de sikildim, ben de bir etki yaratmadi bu filmler. ben duygusuz bir insan miyim yoksa bu filmler ciddi ciddi sikici mi??.;Negative
beni pek cezbeden bir film degildi aksine biraz da sikildim bitmesini bekledim.zamanim bosuna geçti diye üzülüyorum açikçasi..;Negative
hayatimda bu kadar kötü bir film izlemedim. gerçekten çok ama çok kötüydü. yaziklar olsun çekenlere. bu filmi izlerken ne amaçla çektiklerini çok merak ettim. bence tek çikarli olan adam sözün bittigi yer iste tam olarak burasi.sakin izlemeyin vaktinizi ziyan etmeyin kardeslerim..;Negative
çok sey beklemeden izlenmesi gereken bir film. özellikle javier bardem den daha iyi oyunculuk beklerdim. hayal kirikligi.;Negative
ikinci yarisinda az kalsin sikintidan kolera oluyordum, shakiranin sesi hatirina .;Negative
hayatimda izledigim en kötü filmlerden biri..lütfen ama lütfen bu filme gitmeyin....;Negative
çok kötü bir film. sakin bu filmi izlemekle zamaninizi harcamayin ya da alipta paranizi harcamayin benim gibi..;Negative
jennifer lopez'i artik filmlerde görmemek için dünya çapinda oy toplamayi düsünüyorum ne dersiniz... (çok ciddiyim).;Negative
jennifer lopez'i çok sewerim ancak oyunculugu iyi degil bu filminde diger filmler gibi ceset oldugunu düsünüyorum;Negative
izledigim en kötü animasyon ... zaman kaybi oldu benim için....;Negative
filmi izlerken çok sikildim 1.5 saat sanki hiç bitmeyecek gibi geldi..3d olarakta çok iyidi diyemem .;Negative
animasyonlari hep türkçe dublajla izlemek zorunda miyiz? sadece çocuklaiçin degil bu filmler.;Negative
berbat ama kevin bacon çok ii oynamis....;Negative
begenmedim.hiçbir yenilik ya da akicilikta göremedim. veriyorum daha iyi bir yönetmen olsaydi daha iyi bir is cikarirdi.;Negative
filmdeki tek arti kevin costner’in oyunculuguydu diyebilirim.. onun disinda senaryo bize alisildigin disinda bir sey vermiyor.. seri cinayet filmlerindeki klasik senaryo, hadi dedim izliyeyim belki degisik birsey vardir, ama yokmus.. izlemeseniz de bir sey kaybetmessiniz...;Negative
hayatimda izledigim belki de en berbat,en sikici film.oyunculuklar da kötü.ikinci perdede çikmamak için kendimi zor tuttum.son haftalarda resmen vizyon sikintisi yasaniyor.sanirim hollywood’da konu kalmadi..;Negative
filmi ben acikcasi pek begenmedim.ne kevin costner in performansi ii di ne de demi moore un.ikisi de afallamis bence.ikinci karakterin sinir bozucu ve rahatsiz edici bir havasi var:(filmi izlerken hiç zevk almadim,paraniz coksa sinemaya gidin de izleyin derim....;Negative
begenmedim , ve burdaki yorumlarin dikkate alinmasi gerektigini bu filmi izledigimde bir kez daha anladim.bu tarzda çok iyi filmler var ve onlara kiyasla vasat olmus. oyuncularda harcanmis...;Negative
bildik bir konusu olan kliselerle dolu yani bosa vakit geçirmek için ideal bir film...;Negative
korku ya da gerilim filmimiymis. allah allah en neden göremedim acaba. neticeede kesinlikle basarisiz bir film..;Negative
film timsah filmlerine göre iyiydi ama hiç gerlim yoktu ama bir gerçek var.. . ilk çagdan çikmis bir insanin hikayesi..(yaw hiç sopayla timsah öldürülür mu?).;Negative
bu zamanda hala böyle filmler mi çekiliyor anlamadim gitti....;Negative
avustralya film endüstrsinden beklenmeyecek kadar kötü bir korku (onu demeye bile bin sahit ister). akli sira yönetmen 'crocodile dundee' ve 'jaws' film yapmis ama ortaya saçma sapan bir sey çikmis, hele filmin fnal sahnesinde gülmemek için kendimi zor tutum..;Negative
ortalama bir sinema seyircisi bile bu filmi izlemeden nasil bir seyle karsilasacagi hakkinda az-çok fikir sahibidir.the eye iste tam da bu tahmin edilen siradanlikta.''izlemedim'' dememek için izlenir anca.yoksa zahmete gerek yok..;Negative
çok kötü!!! ,01.;Negative
fragmanina ve oyunculara bakip aldanmayin en çok gitmek istedigim filmdi ama çok saçmaydi ..ayrica korkunç biraz;Negative
bilindik rutin korku filmlerinden biri iste.efektlerle korkutmaya çalisan filmlerden hoslanmadigim gibi bundan da hoslanmadim..;Negative
merhaba,. film vasat ve ötesi.ikinci yari tamamen uyudum. izleyiciye hiçbir sey vermeyen gereksiz bir yapim....;Negative
bu film göze gelecekartik son derece klasiklesmis korku filmlerinden ötesini veremeyen vasat bi film.;Negative
orijinalinden kat v kat kötü bir film.japonlarin cektigi filmler psikoloji olarak insani daha cok bozuyor ve daha iyi geriyor.silent hill the roomdan esinlenilen(yuvarlak koridor)sahne hariç beni etkilemedi .;Negative
